res_id,name,establishment,url,address,city,city_id,locality,latitude,longitude,zipcode,country_id,locality_verbose,cuisines,timings,average_cost_for_two,price_range,currency,highlights,aggregate_rating,rating_text,votes,photo_count,opentable_support,delivery,takeaway
100489,Muhammadi Palace,['Casual Dining'],https://www.zomato.com/jaipur/muhammadi-palace-sindhi-camp?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"76 & 77, Khetari House Road, Outside Chandpole, Sindhi Camp, Jaipur",Jaipur,10,Sindhi Camp,26.92786322,75.80908589,,1,"Sindhi Camp, Jaipur","North Indian, Mughlai, Kebab","9am – 12midnight (Mon, Wed, Thu, Fri, Sat, Sun), 9pm – 12midnight (Tue)",350,1,Rs.,"['Lunch', 'Delivery', 'Credit Card', 'Debit Card', 'No Alcohol Available', 'Dinner', 'Cash', 'Takeaway Available', 'Breakfast', 'Indoor Seating', 'Air Conditioned', 'Table Reservation Not Required', 'Table booking recommended']",3.8,Good,2474,178,0,-1,-1
103179,Burger King,['Quick Bites'],https://www.zomato.com/jaipur/burger-king-1-jhotwara?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Triton Mall, Jhotwara, Jaipur",Jaipur,10,"Triton Mall, Jhotwara",26.94125664,75.77044029,,1,"Triton Mall, Jhotwara, Jaipur","Burger, Fast Food, Beverages",11 AM to 11 PM,500,2,Rs.,"['Debit Card', 'Takeaway Available', 'Dinner', 'Delivery', 'Mall Parking', 'Lunch', 'No Alcohol Available', 'Cash', 'Credit Card', 'Indoor Seating', 'Axis Bank - Dining Delights', 'Digital Payments Accepted', 'Self Service', 'Air Conditioned']",3.8,Good,1253,95,0,1,-1
101777,Kanha,['Sweet Shop'],https://www.zomato.com/jaipur/kanha-c-scheme?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"E 62, Bhagat Singh Marg, C Scheme, Jaipur",Jaipur,10,C Scheme,26.91225559,75.80060039,302001,1,"C Scheme, Jaipur","Mithai, North Indian, South Indian, Fast Food, Chinese, Street Food",8:30 AM to 10:30 PM,500,2,Rs.,"['Standing Tables', 'Delivery', 'Breakfast', 'Lunch', 'Cash', 'Takeaway Available', 'Credit Card', 'Debit Card', 'Indoor Seating', 'Digital Payments Accepted', 'Pure Veg', 'Desserts and Bakes', 'Air Conditioned']",4.1,Very Good,840,384,0,-1,-1
18733012,Fat Lulu's,['Casual Dining'],https://www.zomato.com/jaipur/fat-lulus-c-scheme?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"A-5, Ground Floor 1-1, Suryavanshi Pearl, Chomu House, Sardar Patal Marg, C Scheme, Jaipur",Jaipur,10,"Suryavanshi Pearl, C Scheme",26.91096255,75.79528123,,1,"Suryavanshi Pearl, C Scheme, Jaipur","Continental, Cafe, Italian, Burger","12noon – 2am (Mon-Sat),9:30am – 2am (Sun)",1300,3,Rs.,"['Dinner', 'Takeaway Available', 'Debit Card', 'Lunch', 'Serves Alcohol', 'Cash', 'Delivery', 'Credit Card', 'Live Sports Screening', 'Wine', 'Indoor Seating', 'Table booking recommended', 'Air Conditioned', 'Wheelchair Accessible', 'Valet Parking Available', 'Beer', 'Digital Payments Accepted']",4.3,Very Good,813,1583,0,1,-1
102682,Sethi Tikka Kabab Curry,['Quick Bites'],https://www.zomato.com/jaipur/sethi-tikka-kabab-curry-1-malviya-nagar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Gold Souk Building, Near Jawahar Circle, Malviya Nagar, Jaipur",Jaipur,10,"Gold Souk Building, Malviya Nagar",26.84083965,75.80854006,,1,"Gold Souk Building, Malviya Nagar, Jaipur","North Indian, Chinese, Mughlai",11 AM to 12 Midnight,600,2,Rs.,"['Lunch', 'Takeaway Available', 'Debit Card', 'Dinner', 'Cash', 'Delivery', 'Credit Card', 'Outdoor Seating', 'Air Conditioned', 'Wifi', 'Indoor Seating']",4.1,Very Good,1326,209,0,1,-1
18471462,Kaleidoscope,['Café'],https://www.zomato.com/jaipur/kaleidoscope-c-scheme?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"A2/2, Tilak Marg, C Scheme, Jaipur",Jaipur,10,C Scheme,26.90778686,75.80189288,,1,"C Scheme, Jaipur","Cafe, North Indian, Italian, Chinese","11 AM to 11 PM (Mon-Fri), 11 AM to 11:30 PM (Sat-Sun)",800,2,Rs.,"['Lunch', 'Takeaway Available', 'Debit Card', 'No Alcohol Available', 'Dinner', 'Cash', 'Credit Card', 'Valet Parking Available', 'Indoor Seating', 'Free Wifi', 'Digital Payments Accepted', 'Axis Bank - Dining Delights', 'Smoking Area', 'Outdoor Seating', 'Table booking recommended', 'Air Conditioned', 'Wifi']",4.2,Very Good,2002,2977,0,-1,-1
101622,Domino's Pizza,['Quick Bites'],https://www.zomato.com/jaipur/dominos-pizza-mansarovar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Plot B, Mansarovar Plaza, Madhyam Marg, Sector 7, Agarwal Farm, Mansarovar, Jaipur",Jaipur,10,"Mansarovar Plaza, Mansarovar",26.85405794,75.76668654,,1,"Mansarovar Plaza, Mansarovar, Jaipur","Pizza, Fast Food",10:57 AM to 11 PM,700,2,Rs.,"['No Alcohol Available', 'Dinner', 'Cash', 'Takeaway Available', 'Debit Card', 'Lunch', 'Delivery', 'Credit Card', 'Sodexo', 'Digital Payments Accepted', 'Indoor Seating', 'Ticket Restaurant', 'Air Conditioned']",3.6,Good,1631,158,0,-1,-1
19041051,RETRO,['Casual Dining'],https://www.zomato.com/jaipur/retro-malviya-nagar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"House 3 & 4, SL Marg, Lal Bahadur Nagar, Malviya Nagar, Jaipur",Jaipur,10,Malviya Nagar,26.84942192,75.80166974,,1,"Malviya Nagar, Jaipur","North Indian, Fast Food, Italian, Mexican",11 AM to 11 PM,1200,3,Rs.,"['Takeaway Available', 'Credit Card', 'Dinner', 'Cash', 'Debit Card', 'Lunch', 'Buffet', 'Live Sports Screening', 'Outdoor Seating', 'Indoor Seating', 'Table booking recommended', 'Pure Veg', 'Brunch', 'Valet Parking Available', 'Live Music', 'Free Wifi', 'Air Conditioned', 'Smoking Area']",4.5,Excellent,363,342,0,-1,-1
102066,Rasoi Restaurant,['Quick Bites'],https://www.zomato.com/jaipur/rasoi-restaurant-vidhyadhar-nagar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"G 5, Shubham Apartment, RTO Office Road, Central Spine, Vidhyadhar Nagar, Jaipur",Jaipur,10,Vidhyadhar Nagar,26.9575772,75.77824451,,1,"Vidhyadhar Nagar, Jaipur",North Indian,"11 AM to 4 PM, 6 PM to 11 PM",250,1,Rs.,"['Cash', 'Lunch', 'Dinner', 'No Alcohol Available', 'Takeaway Available', 'Pure Veg', 'Indoor Seating', 'Digital Payments Accepted']",4.1,Very Good,749,14,0,1,-1
101212,Tapri Central,['Café'],https://www.zomato.com/jaipur/tapri-central-c-scheme?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"B4 E, 3rd Floor, Surana Jewellers, Opposite Central Park, C Scheme, Jaipur",Jaipur,10,C Scheme,26.89140079,75.80367688,0,1,"C Scheme, Jaipur","Cafe, Fast Food","7:30 AM to 10:30 PM (Mon, Wed-Sun), 12:30 PM to 10:30 PM (Tue)",800,2,Rs.,"['Breakfast', 'Lunch', 'Dinner', 'Cash', 'Takeaway Available', 'Credit Card', 'Debit Card', 'Free Wifi', 'Air Conditioned', 'Wifi', 'Pure Veg', 'Outdoor Seating', 'Digital Payments Accepted', 'Indoor Seating']",4.6,Excellent,2971,3732,0,-1,-1
100080,Chokhi Dhani,['Casual Dining'],https://www.zomato.com/jaipur/chokhi-dhani-tonk-road?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Chokhi Dhani Village Resort, 12 Mile, Tonk Road, Jaipur",Jaipur,10,"Chokhi Dhani Village Resort, Tonk Road",26.76650281,75.83724506,303905,1,"Chokhi Dhani Village Resort, Tonk Road, Jaipur",Rajasthani,6pm – 11pm (Mon-Sun),1800,3,Rs.,"['No Alcohol Available', 'Cash', 'Dinner', 'Credit Card', 'Debit Card', 'Live Music', 'Buffet', 'Indoor Seating']",4.2,Very Good,2288,1612,0,-1,-1
100125,Hanuman Dhaba,['Dhaba'],https://www.zomato.com/jaipur/hanuman-dhaba-sikar-road?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Shop 31- 32, Radha Govind Colony, Dehar Ka Balaji, Sikar Road, Jaipur",Jaipur,10,Sikar Road,26.95355705,75.77158391,302039,1,"Sikar Road, Jaipur",North Indian,10AM to 12Midnight (Mon-Sun),350,1,Rs.,"['No Alcohol Available', 'Dinner', 'Takeaway Available', 'Lunch', 'Cash', 'Digital Payments Accepted', 'Indoor Seating', 'Pure Veg']",3.9,Good,834,12,0,1,-1
102795,Café Bae,['Café'],https://www.zomato.com/jaipur/café-bae-bais-godam?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Hotel Las Vegas, A1, 21 Sehkar Marg, Bais Godam, Jaipur",Jaipur,10,"Hotel Las Vegas, Bais Godam",26.89980237,75.7928877,,1,"Hotel Las Vegas, Bais Godam, Jaipur","Cafe, Continental, Thai","8am – 1am (Mon-Sat),9am – 1am (Sun)",1200,3,Rs.,"['Dinner', 'Lunch', 'Takeaway Available', 'Debit Card', 'Breakfast', 'Cash', 'Credit Card', 'Air Conditioned', 'Wine', 'Wheelchair Accessible', 'Valet Parking Available', 'Table booking recommended', 'Indoor Seating', 'Outdoor Seating', 'Beer', 'Wifi']",4.6,Excellent,1338,2165,0,1,-1
18471447,Coffee Culture,['Café'],https://www.zomato.com/jaipur/coffee-culture-malviya-nagar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"H 12 & 13, Lal Bahadur Nagar, Main SL Marg, Opposite Genpact, Malviya Nagar, Jaipur",Jaipur,10,Malviya Nagar,26.84928717,75.80207258,,1,"Malviya Nagar, Jaipur","Cafe, Chinese, Italian, Mexican","12midnight – 2am, 11am – 12midnight (Mon-Sun)",600,2,Rs.,"['Breakfast', 'Dinner', 'Cash', 'Takeaway Available', 'Credit Card', 'Debit Card', 'Lunch', 'Digital Payments Accepted', 'Axis Bank - Dining Delights', 'Smoking Area', 'Pure Veg', 'Free Parking', 'Indoor Seating', 'Air Conditioned', 'Live Sports Screening', 'Free Wifi']",4.1,Very Good,1289,2377,0,1,-1
102196,Domino's Pizza,['Quick Bites'],https://www.zomato.com/jaipur/dominos-pizza-vidhyadhar-nagar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"G 11-14 & G 87-90, Ground Floor, Alankar Plaza, Central Spine, Vidyadhar Nagar, Jaipur",Jaipur,10,Vidhyadhar Nagar,26.96371831,75.78052573,,1,"Vidhyadhar Nagar, Jaipur","Pizza, Fast Food",10:57 AM to 11 PM,700,2,Rs.,"['Delivery', 'No Alcohol Available', 'Cash', 'Debit Card', 'Dinner', 'Credit Card', 'Lunch', 'Takeaway Available', 'Digital Payments Accepted', 'Sodexo', 'Indoor Seating', 'Air Conditioned']",3.6,Good,1766,193,0,-1,-1
18607141,Blu Orchid,[],https://www.zomato.com/kolkata/blu-orchid-ajoy-nagar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"C22, Sammilani Park, Survey Park Area, Ajoy Nagar, Kolkata",Kolkata,2,Ajoy Nagar,22.48832399,88.39130457,700075,1,"Ajoy Nagar, Kolkata","Chinese, Asian",12Noon to 10:45PM (Mon-Sun),700,2,Rs.,"['Lunch', 'Delivery', 'Credit Card', 'No Seating Available', 'Dinner', 'Cash', 'Takeaway Available', 'Debit Card', 'Indoor Seating', 'Card Upon Delivery']",4.4,Very Good,568,438,0,1,-1
18440204,Social Kitchen - Holiday Inn,['Casual Dining'],https://www.zomato.com/kolkata/social-kitchen-holiday-inn-chinar-park?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Holiday Inn, Biswa Bangla Sarani, Chinar Park, Kolkata",Kolkata,2,"Holiday Inn Kolkata Airport, Chinar Park",22.62263943,88.44349097,700136,1,"Holiday Inn Kolkata Airport, Chinar Park, Kolkata","North Indian, Asian, European","6:30 AM to 11 PM (Mon), 6:30 AM to 11:30 PM (Tue-Sun)",2100,4,Rs.,"['Cash', 'Debit Card', 'Takeaway Available', 'Dinner', 'Credit Card', 'Breakfast', 'Lunch', 'Serves Alcohol', 'Indoor Seating', 'Wheelchair Accessible', 'Buffet', 'Fullbar', 'Serves Cocktails', 'Valet Parking Available', 'Air Conditioned', 'Wifi', 'Beer', 'Table booking recommended']",4.1,Very Good,626,3716,0,1,-1
24503,Yauatcha,['Fine Dining'],https://www.zomato.com/kolkata/yauatcha-ballygunge?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Level 5, Quest Mall, 33, Syed Amir Ali Avenue, Ballygunge, Kolkata",Kolkata,2,"Quest Mall, Ballygunge",22.53873505,88.36559594,,1,"Quest Mall, Ballygunge, Kolkata","Asian, Chinese, Cantonese","12Noon to 1AM (Mon),12Noon to 11:30PM (Tue-Sun)",2000,4,Rs.,"['Lunch', 'Mall Parking', 'Takeaway Available', 'Debit Card', 'Dinner', 'Cash', 'Delivery', 'Credit Card', 'Fullbar', 'Table reservation required', 'Wheelchair Accessible', 'Indoor Seating', 'Air Conditioned', 'Desserts and Bakes']",4.4,Very Good,1738,3716,0,-1,-1
18420362,Vintage Asia - JW Marriott Hotel Kolkata,['Fine Dining'],https://www.zomato.com/kolkata/vintage-asia-jw-marriott-hotel-kolkata-science-city-area?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"4A, J.B.S Haldane Avenue, JW Marriott Hotel Science City Area, Kolkata",Kolkata,2,"JW Marriott Hotel Kolkata, Science City Area",22.54859452,88.39986216,,1,"JW Marriott Hotel Kolkata, Science City Area, Kolkata","Asian, Thai, Chinese","7pm – 11:30pm (Mon-Fri),12:30pm – 3pm, 7pm – 11:30pm (Sat),12:30pm – 3:30pm, 7pm – 11:30pm (Sun)",3000,4,Rs.,"['Dinner', 'Cash', 'Lunch', 'Serves Alcohol', 'Credit Card', 'Debit Card', 'Valet Parking Available', 'Indoor Seating', 'Table booking recommended', 'Wheelchair Accessible', 'Buffet', 'Fullbar', 'Air Conditioned', 'Luxury Dining']",4.6,Excellent,1357,1230,0,-1,-1
18577108,Ping's Cafe Orient,['Casual Dining'],https://www.zomato.com/kolkata/pings-cafe-orient-park-street-area?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"2A, Middleton Row, Near Loreto House College, Park Street Area, Kolkata",Kolkata,2,Park Street Area,22.55143487,88.35245915,,1,"Park Street Area, Kolkata","Asian, Healthy Food, Momos","12noon – 3pm, 7pm – 11:30pm (Mon),12noon – 3:30pm, 7pm – 11:30pm (Tue-Sat),12noon – 11:30pm (Sun)",1500,3,Rs.,"['Lunch', 'Serves Alcohol', 'Cash', 'Delivery', 'Credit Card', 'Dinner', 'Takeaway Available', 'Debit Card', 'Fullbar', 'Restricted Entry', 'Indoor Seating', 'Table booking recommended', 'Air Conditioned', 'Wifi']",4.1,Very Good,724,977,0,1,-1
18368664,SOI - The Asian Street Kitchen,['Casual Dining'],https://www.zomato.com/kolkata/soi-the-asian-street-kitchen-new-market-area?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"26, Jawaharlal Nehru Road, Beside The Indian Museum, Park Street",Kolkata,2,New Market Area,22.55827123,88.35192908,700087,1,"New Market Area, Kolkata","Chinese, Thai, Asian","12:30pm – 11pm (Mon, Wed, Thu, Fri, Sat, Sun), Closed (Tue)",1200,3,Rs.,"['Lunch', 'Serves Alcohol', 'Cash', 'Delivery', 'Credit Card', 'Dinner', 'Takeaway Available', 'Debit Card', 'Nightlife', 'Fullbar', 'Table booking recommended', 'Group Meal', 'Valet Parking Available', 'Indoor Seating', 'Free Wifi', 'Air Conditioned', 'Wifi']",4.3,Very Good,576,1771,0,1,-1
18398877,Pepper Chino,['Casual Dining'],https://www.zomato.com/kolkata/pepper-chino-1-paddapukur?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Shop 35, A Paddapukur, Paddapukur, Kolkata",Kolkata,2,Paddapukur,22.5338419,88.35334763,700020,1,"Paddapukur, Kolkata","North Indian, Continental, Chinese",7 AM to 4 AM,1200,3,Rs.,"['Takeaway Available', 'Breakfast', 'Lunch', 'Cash', 'Credit Card', 'Debit Card', 'Dinner', 'Delivery', 'DJ', 'Nightlife', 'Fullbar', 'Table booking recommended', 'Live Sports Screening', 'Valet Parking Available', 'Indoor Seating', 'Air Conditioned']",4.4,Very Good,854,2529,0,1,-1
24834,Santa Delivers,[],https://www.zomato.com/kolkata/santa-delivers-sector-5-salt-lake?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Np-14, Sector 5, Salt Lake",Kolkata,2,"Sector 5, Salt Lake",22.58384505,88.43577459,,1,"Sector 5, Salt Lake, Kolkata","North Indian, Chinese","12Midnight to 4AM, 12Noon to 12Midnight (Mon-Sun)",500,2,Rs.,"['No Seating Available', 'Lunch', 'No Alcohol Available', 'Takeaway Available', 'Cash', 'Dinner', 'Delivery']",4,Very Good,1568,484,0,1,-1
21269,Honey Da Dhaba,['Dhaba'],https://www.zomato.com/kolkata/honey-da-dhaba-kankurgachi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"P54, VIP Road, Scheme VII M, Opposite ESI Hospital, Kankurgachi, Kolkata",Kolkata,2,Kankurgachi,22.58505978,88.39179643,0,1,"Kankurgachi, Kolkata","North Indian, Chinese, Biryani",11 AM to 2 AM,800,2,Rs.,"['Delivery', 'Credit Card', 'Lunch', 'Takeaway Available', 'Debit Card', 'Dinner', 'Cash', 'Sodexo', 'Ticket Restaurant', 'Air Conditioned', 'Wheelchair Accessible', 'Wifi', 'Indoor Seating', 'Digital Payments Accepted']",3.9,Good,2031,863,0,-1,-1
18386790,Santa Delivers,[],https://www.zomato.com/kolkata/santa-delivers-kasba?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"15 Swinhoe Lane, Kasba, Kolkata",Kolkata,2,Kasba,22.52251338,88.37568641,,1,"Kasba, Kolkata","North Indian, Chinese","12Midnight to 4AM, 7PM to 12Midnight (Mon-Sun)",500,2,Rs.,"['No Seating Available', 'Dinner', 'Delivery', 'Lunch', 'Cash', 'Takeaway Available']",4,Very Good,862,342,0,1,-1
18386794,Don Giovanni's Good Fellas,['Casual Dining'],https://www.zomato.com/kolkata/don-giovannis-good-fellas-park-street-area?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"57 A, Park Street Area, Kolkata",Kolkata,2,Park Street Area,22.55311435,88.35316189,,1,"Park Street Area, Kolkata","Italian, Thai, Chinese, Burger","12 Noon to 4 AM (Mon-Fri, Sun), 12 Noon to 5 AM (Sat)",800,2,Rs.,"['No Alcohol Available', 'Dinner', 'Delivery', 'Credit Card', 'Lunch', 'Cash', 'Takeaway Available', 'Debit Card', 'Table booking recommended', 'Air Conditioned', 'Hookah', 'Indoor Seating', 'Free Wifi', 'Wifi']",3.7,Good,573,804,0,1,-1
18802433,Wanderwall,['Café'],https://www.zomato.com/kolkata/wanderwall-1-hindustan-park?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"49A, Purna Das Road, Hindustan Park, Kolkata",Kolkata,2,Hindustan Park,22.51669794,88.36261097,,1,"Hindustan Park, Kolkata","Continental, Cafe",12noon – 3am (Mon-Sun),600,2,Rs.,"['Debit Card', 'Lunch', 'Takeaway Available', 'Dinner', 'Cash', 'Delivery', 'Credit Card', 'Live Music', 'Free Wifi', 'Air Conditioned', 'Smoking Area', 'Indoor Seating', 'Table booking recommended']",4.4,Very Good,306,821,0,1,-1
24655,F4U - Food for U,['Quick Bites'],https://www.zomato.com/kolkata/f4u-food-for-u-prince-anwar-shah-road?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"54/1B, Anjuman Begum Row, Near Jogesh Chandra College, Prince Anwar Shah Road, Kolkata",Kolkata,2,Prince Anwar Shah Road,22.50072613,88.35009478,700033,1,"Prince Anwar Shah Road, Kolkata","Bengali, North Indian, Desserts","Closed (Mon),7pm – 2am (Tue-Sun)",300,1,Rs.,"['Takeaway Available', 'Dinner', 'Cash', 'Lunch', 'Delivery', 'Indoor Seating', 'Digital Payments Accepted']",3.9,Good,452,363,0,-1,-1
18597664,Honey Da Dhaba,['Quick Bites'],https://www.zomato.com/kolkata/honey-da-dhaba-1-kasba?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"29 Rajdanga Main Road, Nabapally Bus Stop, Rashbehari Ruby Connector, Near Frank Ross Pharmacy, Kasba, Kolkata",Kolkata,2,Kasba,22.5146668,88.39037485,,1,"Kasba, Kolkata","North Indian, Chinese, Biryani","6PM to 2AM (Mon),6PM to 3AM (Tue-Sun)",350,1,Rs.,"['Cash', 'Takeaway Available', 'Dinner', 'Delivery', 'Indoor Seating']",3.6,Good,549,89,0,-1,-1
18823810,Santa Delivers,[],https://www.zomato.com/kolkata/santa-delivers-baguihati?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"325, Rafi Ahmed Kidwai Road, Baguihati, Kolkata",Kolkata,2,Baguihati,22.61399695,88.41897089,,1,"Baguihati, Kolkata","North Indian, Chinese",7pm – 12midnight (Mon-Sun),500,2,Rs.,"['Dinner', 'Delivery', 'Takeaway Available', 'Cash']",4.1,Very Good,60,65,0,1,-1
19002614,Santa Delivers,['Quick Bites'],https://www.zomato.com/kolkata/santa-delivers-new-town?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Akandakeshwari North 24, Parganas, Rajarhat, New Town, Kolkata",Kolkata,2,New Town,22.558337,88.51271,,1,"New Town, Kolkata","North Indian, Chinese",7pm – 3am (Mon-Sun),500,2,Rs.,"['Dinner', 'Cash', 'Takeaway Available', 'Debit Card', 'Lunch', 'Delivery', 'Credit Card', 'Indoor Seating', 'Digital Payments Accepted']",3.9,Good,21,29,0,1,-1
20974,Oh! Calcutta,['Fine Dining'],https://www.zomato.com/kolkata/oh-calcutta-elgin?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"4th Floor, Forum Mall, 10/3 Elgin Road, Elgin, Kolkata",Kolkata,2,"Forum Mall, Elgin",22.53838357,88.35134435,700020,1,"Forum Mall, Elgin, Kolkata","Bengali, Seafood","12Noon to 3:30PM, 7PM to 11PM (Mon-Sun)",1800,3,Rs.,"['Delivery', 'Cash', 'Lunch', 'Credit Card', 'Mall Parking', 'Dinner', 'Takeaway Available', 'Serves Alcohol', 'Debit Card', 'Indoor Seating', 'Buffet', 'Air Conditioned', 'Table booking recommended', 'Fullbar', 'Wheelchair Accessible']",4.4,Very Good,1809,1896,0,1,-1
18259462,Ocean Grill,['Casual Dining'],https://www.zomato.com/kolkata/ocean-grill-1-sector-5-salt-lake?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"1st Floor, Infinity Benchmark, Opposite RDB Cinemas, Block GP, Sector 5, Salt Lake",Kolkata,2,"Sector 5, Salt Lake",22.5693414,88.43346454,700091,1,"Sector 5, Salt Lake, Kolkata","Continental, Seafood, North Indian",12 Noon to 11 PM,1500,3,Rs.,"['Dinner', 'Serves Alcohol', 'Takeaway Available', 'Lunch', 'Cash', 'Delivery', 'Credit Card', 'Debit Card', 'Valet Parking Available', 'Indoor Seating', 'Card Upon Delivery', 'Axis Bank - Dining Delights', 'Smoking Area', 'Wifi', 'Buffet', 'Live Sports Screening', 'Sodexo', 'Ticket Restaurant', 'Table booking recommended', 'Air Conditioned', 'Wheelchair Accessible']",4.1,Muito Bom,2434,6270,0,-1,-1
23933,Chowman,['Casual Dining'],https://www.zomato.com/kolkata/chowman-sector-1-salt-lake?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"BF 198, Sector 1, Salt Lake",Kolkata,2,"Sector 1, Salt Lake",22.59521496,88.41949426,,1,"Sector 1, Salt Lake, Kolkata","Chinese, Seafood, Cantonese, Asian, Thai",12noon – 10:30pm (Mon-Sun),850,2,Rs.,"['Dinner', 'Cash', 'Takeaway Available', 'Debit Card', 'Lunch', 'Delivery', 'Credit Card', 'Indoor Seating', 'Air Conditioned']",4.1,Very Good,3134,2835,0,1,-1
24530,Santa's Fantasea,['Casual Dining'],https://www.zomato.com/kolkata/santas-fantasea-golpark?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"9, Ballygunge Terrace, Near Anjali Jewellers, Golpark, Kolkata",Kolkata,2,Golpark,22.51511218,88.36770114,,1,"Golpark, Kolkata","Seafood, Chinese",12noon – 10:30pm (Mon-Sun),800,2,Rs.,"['Dinner', 'Takeaway Available', 'Debit Card', 'Lunch', 'Cash', 'Credit Card', 'Indoor Seating', 'Air Conditioned', 'Digital Payments Accepted']",4.3,Very Good,3977,6080,0,-1,-1
18377076,Fusion Fantasea,['Casual Dining'],https://www.zomato.com/kolkata/fusion-fantasea-southern-avenue?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"14B, Anil Roy Road, Southern Avenue, Kolkata",Kolkata,2,Southern Avenue,22.51538504,88.35756909,700029,1,"Southern Avenue, Kolkata","Goan, Kerala, Mughlai, Seafood","12noon – 11:30pm (Mon),12noon – 11pm (Tue-Sat),5pm – 10:30pm (Sun)",700,2,Rs.,"['Takeaway Available', 'Debit Card', 'Lunch', 'Cash', 'Delivery', 'Credit Card', 'Dinner', 'Air Conditioned', 'Disabled Friendly', 'Smoking Area', 'Live Sports Screening', 'Table booking recommended', 'Kid Friendly', 'Indoor Seating', 'Digital Payments Accepted']",4.2,Very Good,1624,3454,0,-1,-1
20833,The Wall,['Casual Dining'],https://www.zomato.com/kolkata/the-wall-southern-avenue?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"31, Dr. Sarat Banerjee Road, Near Russa Telephone Exchange, Sarat Bose Road, Southern Avenue, Kolkata",Kolkata,2,Southern Avenue,22.51479254,88.35347436,0,1,"Southern Avenue, Kolkata","Chinese, Japanese, Seafood, Thai, Momos","12:30 PM to 3:30 PM, 7 PM to 10:45 PM (Mon-Sun)",1400,3,Rs.,"['Lunch', 'Serves Alcohol', 'Delivery', 'Credit Card', 'Debit Card', 'Dinner', 'Cash', 'Takeaway Available', 'Fullbar', 'Air Conditioned', 'Indoor Seating', 'Table booking recommended', 'Buffet']",4.1,Very Good,1580,2712,0,1,-1
23964,Ecstasea,['Casual Dining'],https://www.zomato.com/kolkata/ecstasea-southern-avenue?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"P-241, Lake Road, Ward 90, Borough 8, Southern Avenue, Kolkata",Kolkata,2,Southern Avenue,22.51524659,88.35382372,,1,"Southern Avenue, Kolkata","Seafood, Chinese","Closed (Mon),12:30 PM to 4 PM, 6 PM to 10:30 PM (Tue-Sun)",650,2,Rs.,"['Cash', 'Takeaway Available', 'Debit Card', 'Dinner', 'Delivery', 'Credit Card', 'Lunch', 'Indoor Seating', 'Air Conditioned']",4,Very Good,1467,1706,0,1,-1
18657827,Tintin & Brussels Club,['Casual Dining'],https://www.zomato.com/kolkata/tintin-brussels-club-gariahat?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"52 D, Hindustan Park, Gariahat, Kolkata",Kolkata,2,Gariahat,22.51755709,88.36165678,700029,1,"Gariahat, Kolkata","Belgian, Seafood, Italian",12 Noon to 10:30 PM,800,2,Rs.,"['Dinner', 'Delivery', 'Credit Card', 'Lunch', 'Cash', 'Takeaway Available', 'Debit Card', 'Indoor Seating', 'Air Conditioned', 'Table booking recommended']",4.2,Very Good,464,876,0,-1,-1
